source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date	comment
en	Anti-TRIM46 antibody	HP:5000035	rdfs:label	kk	TRIM46-ға қарсы антидене	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Anti-TRIM9/TRIM67 antibody	HP:5000036	rdfs:label	kk	TRIM9/TRIM67-ге қарсы антидене	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Anti-Yo antibody positivity	HP:5000037	rdfs:label	kk	Yo антиденесінің оң болуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Anti-titin antibody positivity	HP:5000038	rdfs:label	kk	Титинге қарсы антидененің оң болуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Anti-Zic4 antibody positivity	HP:5000039	rdfs:label	kk	Zic4-ке қарсы антидененің оң болуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Distal radioulnar joint space widening	HP:5000040	rdfs:label	kk	Дистальды білек-шынтақ буыны саңылауының кеңеюі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Anti-Sj/ITPR1 antibody	HP:5000042	rdfs:label	kk	Sj/ITPR1-ге қарсы антидене	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Anti-D2 R antibody	HP:5000043	rdfs:label	kk	D2 рецепторына қарсы антидене	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Anti-GluK2 antibody	HP:5000044	rdfs:label	kk	GluK2-ге қарсы антидене	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Anti-Lrp4 antibody positivity	HP:5000046	rdfs:label	kk	Lrp4-ке қарсы антидененің оң болуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Anti-ryanodine receptor antibody	HP:5000047	rdfs:label	kk	Рианодин рецепторына қарсы антидене	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Anti-Kv1.4 antibody	HP:5000048	rdfs:label	kk	Kv1.4-ке қарсы антидене	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Distal radioulnar joint translation	HP:5000049	rdfs:label	kk	Дистальды білек-шынтақ буынының ығысуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Selective mutism	HP:5200001	rdfs:label	kk	Селективті мутизм	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Limited repertoire of facial expression	HP:5200002	rdfs:label	kk	Бет әлпетінің шектеулі репертуары	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Excessive interest in others	HP:5200003	rdfs:label	kk	Басқаларға шамадан тыс қызығушылық	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal pitch	HP:5200005	rdfs:label	kk	Дауыс биіктігінің ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Disjointed sentences	HP:5200006	rdfs:label	kk	Байланыссыз сөйлемдер	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Neologism	HP:5200007	rdfs:label	kk	Неологизм	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Overly formal/pedantic language	HP:5200008	rdfs:label	kk	Шамадан тыс ресми/академиялық тіл	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Midline hand movements	HP:5200009	rdfs:label	kk	Қол қимылдарының орта сызық бойындағы қозғалысы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal Intonation	HP:5200010	rdfs:label	kk	Интонацияның ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal speech rate	HP:5200011	rdfs:label	kk	Сөйлеу қарқынының ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal speech rhythm	HP:5200012	rdfs:label	kk	Сөйлеу ырғағының ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Ambiguous facial expression	HP:5200013	rdfs:label	kk	Түсініксіз бет әлпеті	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Exaggerated facial expression	HP:5200014	rdfs:label	kk	Әсірелеген бет әлпеті	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Muted facial expression	HP:5200015	rdfs:label	kk	Солғын бет әлпеті	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal peer relationships	HP:5200016	rdfs:label	kk	Құрдастарымен қарым-қатынасының ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Stereotypic movements of face and head	HP:5200017	rdfs:label	kk	Бет пен бастың стереотипті қозғалыстары	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Stereotypic upper-extremity movements	HP:5200018	rdfs:label	kk	Жоғарғы аяқ-қолдың стереотипті қозғалыстары	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Stereotypic whole-body movements	HP:5200019	rdfs:label	kk	Бүкіл дененің стереотипті қозғалыстары	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal interest in others	HP:5200020	rdfs:label	kk	Басқаларға деген қызығушылықтың ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Reduced social insight	HP:5200021	rdfs:label	kk	Әлеуметтік түсініктің төмендеуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Reduced awareness of convention	HP:5200022	rdfs:label	kk	Дәстүрлі нормаларды түсінудің төмендеуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal HLA-DR+ T cell proportion	HP:5200023	rdfs:label	kk	HLA-DR+ Т-жасушалар үлесінің ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal relationship	HP:5200024	rdfs:label	kk	Қарым-қатынастың ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Impaired social imitation	HP:5200026	rdfs:label	kk	Әлеуметтік еліктеудің бұзылуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Infrequent social initiations	HP:5200027	rdfs:label	kk	Сирек әлеуметтік бастама	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Reduced responsiveness to social cues	HP:5200028	rdfs:label	kk	Әлеуметтік белгілерге жауап берудің төмендеуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Social disinhibition	HP:5200029	rdfs:label	kk	Әлеуметтік тежелудің болмауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Diminished integration of verbal and non-verbal communicative behavior	HP:5200030	rdfs:label	kk	Ауызша және бейауызша қарым-қатынас мінез-құлқының интеграциясының төмендеуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Increased HLA-DR+ T cell proportion	HP:5200033	rdfs:label	kk	HLA-DR+ Т-жасушалар үлесінің жоғарылауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Decreased HLA-DR+ T cell proportion	HP:5200034	rdfs:label	kk	HLA-DR+ Т-жасушалар үлесінің төмендеуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Reduced cooperative imaginative play	HP:5200035	rdfs:label	kk	Бірлескен қиялдағы ойынның төмендеуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Lack of expressed empathy	HP:5200037	rdfs:label	kk	Білдірілген эмпатияның болмауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bradylalia	HP:5200038	rdfs:label	kk	Брадилалия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Excessively loud speech	HP:5200039	rdfs:label	kk	Шамадан тыс қатты сөйлеу	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Excessively quiet speech	HP:5200040	rdfs:label	kk	Шамадан тыс жай сөйлеу	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal speech volume	HP:5200043	rdfs:label	kk	Сөйлеу дауысының қаттылығының ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Reduced attention regulation	HP:5200044	rdfs:label	kk	Зейінді реттеудің төмендеуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Reduced impulse control	HP:5200045	rdfs:label	kk	Импульсті бақылаудың төмендеуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Sensory behavioral abnormality	HP:5200046	rdfs:label	kk	Сенсорлық мінез-құлықтың ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Idiosyncratic gesture	HP:5200047	rdfs:label	kk	Өзіндік ерекше ым-ишара	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Atypical sorting	HP:5200049	rdfs:label	kk	Атипті сұрыптау	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Excessive checking	HP:5200050	rdfs:label	kk	Шамадан тыс тексеру	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Excessive hand washing	HP:5200051	rdfs:label	kk	Шамадан тыс қол жуу	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Resistance to trivial environmental changes	HP:5200052	rdfs:label	kk	Ұсақ орта өзгерістеріне қарсылық	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Reduced co-speech gestures	HP:5200055	rdfs:label	kk	Сөйлеумен қатар жүретін ым-ишараттардың азаюы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Limited head nodding or shaking	HP:5200056	rdfs:label	kk	Бас изеу немесе бас шайқаудың шектелуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Limited pointing	HP:5200057	rdfs:label	kk	Саусақпен көрсетудің шектелуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Sensory hypersensitivity	HP:5200058	rdfs:label	kk	Сенсорлық гиперсезімталдық	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Sensory hyposensitivity unexplained by sensory deficit	HP:5200059	rdfs:label	kk	Сенсорлық тапшылықпен түсіндірілмейтін сенсорлық гипосезімталдық	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Auditory hypersensitivity	HP:5200060	rdfs:label	kk	Есту гиперсезімталдығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Tactile hypersensitivity	HP:5200061	rdfs:label	kk	Тактильді гиперсезімталдық	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Auditory sensory seeking	HP:5200062	rdfs:label	kk	Есту сенсорлық ізденісі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Gustatory sensory seeking	HP:5200063	rdfs:label	kk	Дәм сенсорлық ізденісі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Olfactory sensory seeking	HP:5200064	rdfs:label	kk	Иіс сенсорлық ізденісі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Tactile sensory seeking	HP:5200065	rdfs:label	kk	Тактильді сенсорлық ізденіс	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Vestibular sensory seeking	HP:5200066	rdfs:label	kk	Вестибулярлық сенсорлық ізденіс	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Visual sensory seeking	HP:5200067	rdfs:label	kk	Көру сенсорлық ізденісі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Socially inappropriate questioning	HP:5200068	rdfs:label	kk	Әлеуметтік орынсыз сұрақ қою	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Spinning	HP:5200069	rdfs:label	kk	Айналу	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Delayed Echolalia	HP:5200071	rdfs:label	kk	Кешіктірілген эхолалия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Immediate Echolalia	HP:5200072	rdfs:label	kk	Дереу эхолалия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Excessive cleaning	HP:5200073	rdfs:label	kk	Шамадан тыс тазалау	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Facial expressions not directed to others	HP:5200100	rdfs:label	kk	Басқаларға бағытталмаған бет-әлпет мимикасы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Limited Repertoire of gestures	HP:5200101	rdfs:label	kk	Ым-ишараттар репертуарының шектелуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Reduced social smiling	HP:5200102	rdfs:label	kk	Әлеуметтік күлімсіреудің азаюы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal play	HP:5200104	rdfs:label	kk	Ойынның бұзылуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Reduced imaginative play skills	HP:5200105	rdfs:label	kk	Қиялдық ойын дағдыларының азаюы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Nonfunctional or atypical use of objects in play	HP:5200108	rdfs:label	kk	Ойында заттарды функционалды емес немесе әдеттен тыс пайдалану	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Infrequent social engagement with peers	HP:5200110	rdfs:label	kk	Құрдастарымен сирек әлеуметтік қарым-қатынас	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Avoidance of emotional intimacy	HP:5200111	rdfs:label	kk	Эмоционалды жақындықтан аулақ болу	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Failure to offer information to initiate social interaction	HP:5200113	rdfs:label	kk	Әлеуметтік қарым-қатынасты бастау үшін ақпарат бермеу	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Difficulty understanding nonliteral meaning of conversation	HP:5200116	rdfs:label	kk	Әңгіменің тура емес мағынасын түсінудегі қиындық	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Poor recognition of injustice	HP:5200117	rdfs:label	kk	Әділетсіздікті нашар тану	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Difficulty recognizing another's emotions	HP:5200118	rdfs:label	kk	Басқа адамның эмоцияларын тануда қиындық	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Difficulty understanding humor	HP:5200119	rdfs:label	kk	Әзілді түсінудегі қиындық	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal social emotional interactions	HP:5200120	rdfs:label	kk	Әлеуметтік-эмоционалды өзара әрекеттесудің бұзылуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Objectification of others	HP:5200121	rdfs:label	kk	Басқаларды заттандыру	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal response to social norms	HP:5200123	rdfs:label	kk	Әлеуметтік нормаларға ауытқыған жауап	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Indifference to social norms	HP:5200124	rdfs:label	kk	Әлеуметтік нормаларға немқұрайлылық	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aggression towards others	HP:5200125	rdfs:label	kk	Басқаларға деген агрессия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aggression towards caregivers	HP:5200126	rdfs:label	kk	Күтушілерге деген агрессия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aggression toward non-caregivers	HP:5200127	rdfs:label	kk	Күтім жасамайтындарға агрессия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal rituals	HP:5200129	rdfs:label	kk	Аномальды ритуалдар	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Insistence on sameness	HP:5200130	rdfs:label	kk	Бірыңғайлыққа талап қою	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Atypical sensory examination of objects	HP:5200132	rdfs:label	kk	Заттарды атипиялық сенсорлық зерттеу	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Intense attachment to unusual objects	HP:5200133	rdfs:label	kk	Әдеттен тыс заттарға қатты берілу	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Jumping	HP:5200134	rdfs:label	kk	Секіру	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Delay in the acquisition of cooperative play skills	HP:5200135	rdfs:label	kk	Ынтымақтастық ойын дағдыларын меңгерудің кешігуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Reduced social reciprocity	HP:5200136	rdfs:label	kk	Әлеуметтік өзара әрекеттің төмендеуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Olfactory hallucination	HP:5200200	rdfs:label	kk	Иіс сезіну галлюцинациясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Gustatory hallucination	HP:5200201	rdfs:label	kk	Дәм сезіну галлюцинациясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal interpretation of external stimuli	HP:5200202	rdfs:label	kk	Сыртқы тітіркендіргіштерді аномальды түсіндіру	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Proprioceptive hallucination	HP:5200203	rdfs:label	kk	Проприоцептивті галлюцинация	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Disturbed perception with a stimulus	HP:5200204	rdfs:label	kk	Тітіркендіргішпен бұзылған қабылдау	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Illusions	HP:5200205	rdfs:label	kk	Иллюзиялар	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Inattentiveness illusion	HP:5200207	rdfs:label	kk	Зейінсіздік иллюзиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Illusions due to affect	HP:5200208	rdfs:label	kk	Аффектіге байланысты иллюзиялар	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Pareidolia	HP:5200209	rdfs:label	kk	Парейдолия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Autoscopy	HP:5200210	rdfs:label	kk	Аутоскопия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Subjective eidetic images	HP:5200211	rdfs:label	kk	Субъективті эйдетикалық бейнелер	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Amplification of social interactions	HP:5200212	rdfs:label	kk	Әлеуметтік өзара әрекеттердің күшеюі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Diminishment of emotional responsiveness	HP:5200213	rdfs:label	kk	Эмоционалды жауап берудің төмендеуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Somatic hallucination	HP:5200214	rdfs:label	kk	Соматикалық галлюцинация	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Visceral hallucination	HP:5200215	rdfs:label	kk	Висцералды галлюцинация	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal perceptual state	HP:5200216	rdfs:label	kk	Аномальды перцептивті күй	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Depersonalization	HP:5200217	rdfs:label	kk	Деперсонализация	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Derealization	HP:5200218	rdfs:label	kk	Дереализация	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Decreased facial expression mirroring	HP:5200220	rdfs:label	kk	Бет-әлпет мимикасын қайталаудың төмендеуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Diminishment of comfort with casual physical contact	HP:5200221	rdfs:label	kk	Кездейсоқ физикалық жанасумен ыңғайлылықтың төмендеуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Thought blocking	HP:5200227	rdfs:label	kk	Ойдың бұғатталуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Maladaptive fear-related cognitions	HP:5200230	rdfs:label	kk	Бейімделмеген қорқынышпен байланысты когнициялар	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Hypervigilance	HP:5200231	rdfs:label	kk	Гипербдительность	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Phobia	HP:5200232	rdfs:label	kk	Фобия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Anticipatory anxiety	HP:5200233	rdfs:label	kk	Алдын ала мазасыздану	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Flight of ideas	HP:5200234	rdfs:label	kk	Ойлардың ұшуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Pronunciation difficulties	HP:5200237	rdfs:label	kk	Айтылым қиындықтары	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Vowel expressive impediment	HP:5200238	rdfs:label	kk	Дауысты дыбыстарды айту кедергісі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Consonant expressive impediment	HP:5200239	rdfs:label	kk	Дауыссыз дыбыстарды айту кедергісі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Delayed spoken language comprehension	HP:5200240	rdfs:label	kk	Ауызша тілді түсінудің кешігуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Recurrent maladaptive behavior	HP:5200241	rdfs:label	kk	Қайталанатын бейімделмеген мінез-құлық	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Cognitive distortion	HP:5200242	rdfs:label	kk	Когнитивті бұрмалану	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal change in social behavior	HP:5200243	rdfs:label	kk	Әлеуметтік мінез-құлықтың патологиялық өзгеруі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal demeanor	HP:5200261	rdfs:label	kk	Патологиялық жүріс-тұрыс	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormally increased volition	HP:5200263	rdfs:label	kk	Ерік-жігердің патологиялық жоғарылауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Pressured speech	HP:5200265	rdfs:label	kk	Асыға сөйлеу	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Leaden paralysis	HP:5200267	rdfs:label	kk	Қорғасынды парез	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Grandiosity	HP:5200270	rdfs:label	kk	Ұлылық сезімі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Hopelessness	HP:5200271	rdfs:label	kk	Үмітсіздік	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Pathological sadness	HP:5200273	rdfs:label	kk	Патологиялық қайғы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Decreased need for sleep	HP:5200276	rdfs:label	kk	Ұйқыға деген қажеттіліктің төмендеуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Sleep-related breathing disorders	HP:5200283	rdfs:label	kk	Ұйқыға байланысты тыныс алу бұзылыстары	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
